item_id,quantity,price,last_updated
A763,OUT OF STOCK,109.06,Pending
A764,low,204.61,01/05/2023
A764,OUT OF STOCK,CALL,
A764,OUT OF STOCK,TBD,Pending
A764,OUT OF STOCK,113.5,01/05/2023
A764,61,TBD,
A764,OUT OF STOCK,CALL,2023-01-01
A764,,CALL,Pending
A764,,,2023-01-01
A765,,40.22,2023-01-01
A765,low,TBD,01/05/2023
A765,OUT OF STOCK,65.43,Pending
A765,low,,01/05/2023
A765,,CALL,2023-01-01
A766,low,CALL,01/05/2023
A766,,,Pending
A766,low,CALL,2023.05.10
A766,2,440.68,2023-01-01
A766,,411.32,01/05/2023
A766,,TBD,2023-01-01
A766,73,,Pending
A766,OUT OF STOCK,CALL,Pending
A766,,484.63,2023.05.10
A767,low,TBD,01/05/2023
A767,low,TBD,
A767,84,,Pending
A768,67,TBD,2023.05.10
A768,1,CALL,Pending
A768,low,,
A768,OUT OF STOCK,369.34,Pending
A768,low,TBD,Pending
A768,,,Pending
A768,34,72.41,Pending
A769,low,431.71,2023.05.10
A769,,CALL,
A769,OUT OF STOCK,CALL,2023.05.10
A769,87,CALL,01/05/2023
A769,OUT OF STOCK,474.72,01/05/2023
A769,,TBD,01/05/2023
A769,,CALL,
A770,OUT OF STOCK,170.25,
A770,low,TBD,01/05/2023
A770,23,278.13,
A771,low,,2023.05.10
A771,85,CALL,2023-01-01
A771,,CALL,01/05/2023
A771,low,CALL,Pending
A771,low,CALL,2023.05.10
A771,low,TBD,2023.05.10
A771,19,275.09,2023.05.10
A771,OUT OF STOCK,,
A771,OUT OF STOCK,159.39,
A771,low,149.88,2023-01-01
A772,low,TBD,01/05/2023
A772,OUT OF STOCK,CALL,
A772,low,TBD,2023-01-01
A772,low,CALL,Pending
A772,low,TBD,
A773,low,CALL,
A773,,TBD,
A774,low,,2023.05.10
A774,,333.56,2023-01-01
A774,,TBD,
A774,OUT OF STOCK,CALL,2023-01-01
A774,low,TBD,Pending
A775,low,,01/05/2023
A775,49,273.12,Pending
A775,,CALL,2023.05.10
A775,,,2023-01-01
A775,98,TBD,01/05/2023
A776,low,,Pending
A776,OUT OF STOCK,110.98,01/05/2023
A776,low,,Pending
A776,OUT OF STOCK,,Pending
A776,,CALL,
A776,70,CALL,2023.05.10
A776,,351.64,Pending
A776,,451.08,2023-01-01
A778,97,TBD,2023.05.10
A778,,CALL,Pending
A778,OUT OF STOCK,151.0,01/05/2023
A778,70,,2023.05.10
A778,42,484.84,01/05/2023
A778,OUT OF STOCK,,01/05/2023
A779,87,CALL,2023-01-01
A779,OUT OF STOCK,CALL,01/05/2023
A779,,374.57,
A779,,65.66,Pending
A779,7,,2023-01-01
A779,OUT OF STOCK,,01/05/2023
A780,40,TBD,2023-01-01
A780,15,CALL,2023.05.10
A780,79,CALL,01/05/2023
A780,69,CALL,2023.05.10
A780,OUT OF STOCK,,2023-01-01
A780,OUT OF STOCK,195.08,
A780,,TBD,2023.05.10
A781,,,2023.05.10
A781,low,444.56,2023.05.10
A781,OUT OF STOCK,CALL,Pending
A781,low,CALL,2023.05.10
A781,low,TBD,Pending
A781,,CALL,01/05/2023
A781,,,
A782,OUT OF STOCK,,Pending
A782,10,107.65,2023.05.10
A782,low,TBD,2023.05.10
A782,low,TBD,2023-01-01
A782,OUT OF STOCK,,01/05/2023
A782,28,132.38,
A782,OUT OF STOCK,,2023-01-01
A782,OUT OF STOCK,347.67,2023.05.10
A782,2,,2023-01-01
A783,low,,Pending
A783,23,,2023-01-01
A783,32,498.47,2023-01-01
A783,OUT OF STOCK,CALL,
A783,,,
A783,,,
A783,low,492.82,
A783,low,CALL,2023-01-01
A783,OUT OF STOCK,29.03,Pending
A783,OUT OF STOCK,,2023-01-01
A784,,274.16,
A784,OUT OF STOCK,CALL,2023-01-01
A784,,386.08,2023-01-01
A784,71,192.93,2023-01-01
A784,low,TBD,2023.05.10
A785,OUT OF STOCK,TBD,
A785,OUT OF STOCK,,2023.05.10
A785,,277.15,Pending
A786,low,,2023.05.10
A786,37,CALL,2023.05.10
A786,OUT OF STOCK,TBD,2023.05.10
A786,,196.3,Pending
A786,94,,
A786,,CALL,2023.05.10
A787,96,TBD,2023-01-01
A787,OUT OF STOCK,CALL,01/05/2023
A787,OUT OF STOCK,TBD,Pending
A788,OUT OF STOCK,TBD,01/05/2023
A788,low,TBD,
A788,OUT OF STOCK,TBD,
A788,OUT OF STOCK,,2023.05.10
A788,low,TBD,01/05/2023
A788,,CALL,Pending
A788,low,CALL,Pending
A789,OUT OF STOCK,180.76,2023-01-01
A789,7,,
A789,9,,2023-01-01
A789,OUT OF STOCK,393.6,01/05/2023
A789,low,TBD,01/05/2023
A789,OUT OF STOCK,CALL,Pending
A789,OUT OF STOCK,434.37,2023-01-01
A789,9,179.89,Pending
A789,low,TBD,2023.05.10
A789,15,,2023-01-01
A789,OUT OF STOCK,,
A790,OUT OF STOCK,TBD,2023-01-01
A790,22,172.92,Pending
A790,,CALL,01/05/2023
A790,66,CALL,2023-01-01
A791,41,TBD,
A791,,CALL,Pending
A791,low,CALL,Pending
A791,50,,2023-01-01
A791,low,,01/05/2023
A791,low,,2023.05.10
A791,,,2023.05.10
A791,,36.94,2023.05.10
A792,OUT OF STOCK,CALL,2023.05.10
A792,low,,Pending
A792,low,,Pending
A792,,32.1,01/05/2023
A792,,TBD,01/05/2023
A792,OUT OF STOCK,CALL,
A792,,TBD,Pending
A792,,32.1,01/05/2023
A793,OUT OF STOCK,TBD,01/05/2023
A793,,CALL,2023-01-01
A793,OUT OF STOCK,TBD,Pending
A793,,111.29,2023-01-01
A793,OUT OF STOCK,,01/05/2023
A794,,,
A794,95,TBD,2023.05.10
A794,low,TBD,2023-01-01
A794,OUT OF STOCK,,2023-01-01
A794,low,106.78,Pending
A795,,175.48,
A795,,CALL,2023.05.10
A795,OUT OF STOCK,TBD,
A795,OUT OF STOCK,TBD,01/05/2023
A795,,,2023.05.10
A796,low,,
A796,low,230.07,Pending
A797,,379.79,01/05/2023
A797,,TBD,01/05/2023
A797,OUT OF STOCK,302.53,Pending
A797,,165.18,01/05/2023
A797,,CALL,01/05/2023
A798,OUT OF STOCK,TBD,
A798,low,306.08,2023-01-01
A798,,,Pending
A798,78,,2023.05.10
A799,OUT OF STOCK,CALL,Pending
A799,19,CALL,2023-01-01
A799,,CALL,Pending
A799,OUT OF STOCK,TBD,Pending
A800,OUT OF STOCK,TBD,Pending
A800,low,144.24,01/05/2023
A800,,CALL,01/05/2023
A800,low,TBD,Pending
A800,70,TBD,
A801,,297.38,2023.05.10
A801,,167.85,
A801,low,CALL,01/05/2023
A801,40,TBD,
A801,low,341.25,2023.05.10
A801,OUT OF STOCK,TBD,2023-01-01
A802,low,TBD,2023-01-01
A802,OUT OF STOCK,473.46,2023.05.10
A802,,TBD,2023.05.10
A803,21,75.24,01/05/2023
A803,OUT OF STOCK,416.01,01/05/2023
A803,,TBD,2023.05.10
A803,OUT OF STOCK,,2023.05.10
A803,,,01/05/2023
A803,low,CALL,01/05/2023
A804,87,TBD,Pending
A804,13,,Pending
A804,95,,Pending
A804,OUT OF STOCK,486.5,Pending
A804,16,,2023-01-01
A804,65,TBD,Pending
A804,66,TBD,Pending
A804,,,2023-01-01
A804,4,433.07,
A805,,TBD,
A805,28,CALL,2023.05.10
A805,,,Pending
A805,OUT OF STOCK,CALL,2023.05.10
A805,OUT OF STOCK,326.02,01/05/2023
A805,OUT OF STOCK,,01/05/2023
A806,33,TBD,2023.05.10
A806,85,CALL,2023-01-01
A806,85,CALL,2023-01-01
A806,low,CALL,
A806,34,CALL,Pending
A806,,485.43,01/05/2023
A806,,,
A806,OUT OF STOCK,CALL,Pending
A806,low,CALL,2023-01-01
A807,8,CALL,2023.05.10
A807,low,,2023-01-01
A807,OUT OF STOCK,,2023-01-01
A808,low,356.89,01/05/2023
A808,40,417.59,Pending
A808,low,CALL,2023-01-01
A808,low,,
A808,OUT OF STOCK,114.64,Pending
A808,,TBD,2023.05.10
A808,60,CALL,
A810,48,278.24,2023.05.10
A810,,CALL,2023.05.10
A810,OUT OF STOCK,12.61,01/05/2023
A811,94,,
A811,8,,01/05/2023
A812,low,,Pending
A812,low,93.69,2023.05.10
A812,37,TBD,Pending
A812,17,177.71,
A813,OUT OF STOCK,TBD,01/05/2023
A813,low,TBD,Pending
A813,72,CALL,01/05/2023
A813,OUT OF STOCK,16.43,Pending
A813,,174.35,2023.05.10
A814,low,CALL,Pending
A814,32,CALL,01/05/2023
A814,,CALL,
A814,44,TBD,
A814,,CALL,2023.05.10
A814,OUT OF STOCK,CALL,2023.05.10
A814,OUT OF STOCK,283.15,2023.05.10
A815,OUT OF STOCK,CALL,Pending
A815,69,CALL,2023-01-01
A815,low,CALL,Pending
A815,OUT OF STOCK,,2023.05.10
A815,low,,Pending
A815,low,TBD,Pending
A816,,331.84,2023.05.10
A816,,CALL,2023.05.10
A816,low,363.5,2023-01-01
A816,OUT OF STOCK,,
A816,OUT OF STOCK,CALL,Pending
A816,,TBD,2023.05.10
A816,low,460.28,01/05/2023
A816,,,
A817,50,TBD,01/05/2023
A817,,CALL,2023-01-01
A817,4,TBD,01/05/2023
A817,OUT OF STOCK,456.98,2023.05.10
A818,46,TBD,01/05/2023
A818,,TBD,01/05/2023
A818,,,2023.05.10
A818,55,TBD,Pending
A818,40,,01/05/2023
A818,,265.87,2023-01-01
A819,3,TBD,01/05/2023
A819,36,,2023.05.10
A819,,CALL,01/05/2023
A819,,CALL,Pending
A819,31,,Pending
A819,low,TBD,Pending
A820,10,,2023-01-01
A820,low,,2023-01-01
A820,low,CALL,
A820,,,01/05/2023
A820,,TBD,Pending
A820,,CALL,Pending
A821,OUT OF STOCK,,2023.05.10
A821,,,Pending
A821,OUT OF STOCK,,Pending
A821,low,,Pending
A821,OUT OF STOCK,CALL,Pending
A821,OUT OF STOCK,CALL,
A821,,,Pending
A822,,6.51,
A822,OUT OF STOCK,,01/05/2023
A822,,CALL,2023-01-01
A822,94,TBD,01/05/2023
A822,,338.04,01/05/2023
A822,42,123.42,2023-01-01
A822,OUT OF STOCK,186.45,01/05/2023
A822,low,,
A822,low,CALL,Pending
A822,12,CALL,01/05/2023
A822,OUT OF STOCK,TBD,Pending
A823,low,,
A823,,,2023.05.10
A823,60,TBD,2023-01-01
A823,60,,2023-01-01
A823,4,,01/05/2023
A824,OUT OF STOCK,CALL,2023-01-01
A824,92,TBD,01/05/2023
A824,OUT OF STOCK,99.89,Pending
A825,,CALL,2023.05.10
A825,low,TBD,
A825,low,TBD,2023-01-01
A825,OUT OF STOCK,337.14,2023-01-01
A825,low,,
A825,61,395.42,2023-01-01
A825,OUT OF STOCK,CALL,
A825,,469.03,2023-01-01
A825,,CALL,Pending
A826,45,,2023.05.10
A826,OUT OF STOCK,,Pending
A826,low,254.37,01/05/2023
A826,16,,2023-01-01
A827,4,235.2,
A827,24,TBD,2023-01-01
A827,OUT OF STOCK,,01/05/2023
A827,8,CALL,Pending
A827,,TBD,2023-01-01
A828,62,472.95,2023.05.10
A828,,,Pending
A828,,,2023.05.10
A828,21,401.66,
A828,75,TBD,01/05/2023
A828,8,,01/05/2023
A829,low,437.07,01/05/2023
A829,low,CALL,2023-01-01
A829,94,101.58,Pending
A829,OUT OF STOCK,,01/05/2023
A829,OUT OF STOCK,175.23,2023-01-01
A830,low,319.39,2023-01-01
A830,low,TBD,
A830,low,38.63,Pending
A830,OUT OF STOCK,,2023.05.10
A831,,332.39,2023.05.10
A831,OUT OF STOCK,155.21,Pending
A831,OUT OF STOCK,328.94,01/05/2023
A832,low,488.94,2023-01-01
A832,19,,01/05/2023
A832,,TBD,
A833,20,CALL,2023.05.10
A833,low,259.63,01/05/2023
A833,8,354.75,2023-01-01
A833,OUT OF STOCK,491.93,2023-01-01
A833,OUT OF STOCK,CALL,2023.05.10
A833,,CALL,Pending
A833,low,372.93,Pending
A833,OUT OF STOCK,TBD,01/05/2023
A834,low,CALL,2023.05.10
A834,,CALL,2023.05.10
A834,25,TBD,2023-01-01
A834,OUT OF STOCK,,2023-01-01
A834,,CALL,
A834,,TBD,
A834,,TBD,Pending
A835,18,254.58,2023-01-01
A835,low,35.27,2023-01-01
A835,OUT OF STOCK,,Pending
A836,,454.3,2023.05.10
A836,low,CALL,Pending
A836,54,110.23,2023.05.10
A836,OUT OF STOCK,485.55,Pending
A836,low,CALL,
A836,,CALL,01/05/2023
A836,low,TBD,2023.05.10
A836,OUT OF STOCK,TBD,01/05/2023
A836,low,CALL,Pending
A837,OUT OF STOCK,CALL,Pending
A837,low,CALL,
A837,,TBD,01/05/2023
A837,low,TBD,2023.05.10
A837,OUT OF STOCK,,2023.05.10
A838,,CALL,
A838,OUT OF STOCK,CALL,
A838,68,,2023.05.10
A838,64,CALL,2023-01-01
A838,17,,2023.05.10
A838,low,248.16,
A839,96,CALL,2023.05.10
A839,OUT OF STOCK,36.45,Pending
A839,,12.69,2023.05.10
A839,OUT OF STOCK,CALL,01/05/2023
A840,OUT OF STOCK,,2023.05.10
A840,,,01/05/2023
A840,low,113.76,
A840,,260.4,2023-01-01
A840,,TBD,01/05/2023
A840,OUT OF STOCK,CALL,
A840,9,CALL,2023-01-01
A840,OUT OF STOCK,,01/05/2023
A840,,TBD,2023-01-01
A840,,CALL,2023-01-01
A840,low,CALL,2023-01-01
A840,low,113.76,
A841,45,,2023.05.10
A841,73,CALL,2023-01-01
A841,,CALL,01/05/2023
A841,OUT OF STOCK,CALL,2023-01-01
A841,16,403.76,2023.05.10
A841,low,CALL,01/05/2023
A842,OUT OF STOCK,370.49,2023.05.10
A842,low,393.49,Pending
A842,34,CALL,Pending
A842,low,158.51,01/05/2023
A842,16,TBD,Pending
A842,OUT OF STOCK,444.06,01/05/2023
A843,42,401.77,2023.05.10
A843,low,CALL,Pending
A843,,31.95,
A843,37,,01/05/2023
A843,low,,01/05/2023
A844,low,,Pending
A844,OUT OF STOCK,344.41,2023-01-01
A844,,TBD,01/05/2023
A844,89,TBD,Pending
A845,low,,Pending
A845,19,71.4,Pending
A845,OUT OF STOCK,CALL,2023.05.10
A845,OUT OF STOCK,269.5,2023-01-01
A845,27,8.79,2023-01-01
A845,low,CALL,
A846,,185.58,Pending
A846,89,419.58,2023.05.10
A846,low,CALL,01/05/2023
A847,16,CALL,01/05/2023
A847,low,CALL,2023-01-01
A847,16,,Pending
A848,,,01/05/2023
A848,low,294.14,Pending
A848,OUT OF STOCK,,2023.05.10
A848,9,,
A848,,TBD,2023.05.10
A848,low,TBD,01/05/2023
A848,96,,2023.05.10
A848,,CALL,Pending
A849,61,TBD,2023-01-01
A849,,,2023.05.10
A849,26,,2023.05.10
A849,13,390.35,2023-01-01
A849,,,
A849,,TBD,2023-01-01
A849,OUT OF STOCK,165.99,2023-01-01
A849,49,413.21,
A849,14,389.83,Pending
A850,low,172.84,2023-01-01
A850,OUT OF STOCK,159.61,2023.05.10
A850,OUT OF STOCK,,2023-01-01
A850,,,2023-01-01
A850,OUT OF STOCK,465.34,
A850,16,TBD,2023-01-01
A850,85,CALL,
A850,,TBD,2023-01-01
A850,11,CALL,
A850,91,TBD,Pending
A851,OUT OF STOCK,CALL,2023.05.10
A851,OUT OF STOCK,104.77,
A851,OUT OF STOCK,,2023-01-01
A851,,TBD,Pending
A852,53,328.94,Pending
A852,OUT OF STOCK,CALL,2023-01-01
A852,low,TBD,2023-01-01
A852,9,CALL,Pending
A853,60,,2023.05.10
A853,,94.66,Pending
A853,,TBD,Pending
A853,OUT OF STOCK,,
A853,,,
A853,low,TBD,
A854,92,TBD,
A854,OUT OF STOCK,TBD,2023.05.10
A854,low,,Pending
A854,,458.45,01/05/2023
A854,OUT OF STOCK,TBD,
A855,OUT OF STOCK,,2023-01-01
A855,,,01/05/2023
A855,low,TBD,01/05/2023
A855,,CALL,2023.05.10
A855,,TBD,01/05/2023
A855,56,,Pending
A855,low,TBD,01/05/2023
A856,low,,
A856,low,,2023.05.10
A857,51,TBD,2023-01-01
A857,97,,01/05/2023
A857,OUT OF STOCK,,Pending
A858,OUT OF STOCK,CALL,
A858,OUT OF STOCK,TBD,Pending
A858,OUT OF STOCK,CALL,Pending
A858,low,TBD,Pending
A859,22,,
A859,OUT OF STOCK,CALL,
A859,OUT OF STOCK,CALL,2023-01-01
A859,52,408.75,
A859,OUT OF STOCK,,2023.05.10
A859,OUT OF STOCK,151.95,2023.05.10
A859,36,CALL,01/05/2023
A859,OUT OF STOCK,CALL,2023-01-01
A859,,CALL,
A859,,CALL,01/05/2023
A859,OUT OF STOCK,CALL,Pending
A860,low,CALL,2023-01-01
A860,,,2023-01-01
A860,32,CALL,01/05/2023
A860,,TBD,
A860,99,TBD,01/05/2023
A861,,255.87,
A861,,317.1,2023-01-01
A861,OUT OF STOCK,CALL,Pending
A861,OUT OF STOCK,TBD,01/05/2023
A861,,CALL,2023-01-01
A862,OUT OF STOCK,190.62,2023-01-01
A862,low,CALL,Pending
A863,,,2023-01-01
A863,,TBD,2023.05.10
A863,30,TBD,01/05/2023
A863,OUT OF STOCK,,Pending
A863,low,TBD,2023-01-01
A864,,,
A864,OUT OF STOCK,320.99,01/05/2023
A864,OUT OF STOCK,TBD,Pending
A864,47,CALL,
A864,OUT OF STOCK,,2023.05.10
A864,,377.22,Pending
A864,,,Pending
A864,low,TBD,2023.05.10
A865,13,,01/05/2023
A865,92,,2023.05.10
A865,low,TBD,01/05/2023
A865,,,
A865,,454.48,
A865,OUT OF STOCK,,
A865,,334.31,2023.05.10
A866,low,,2023-01-01
A866,low,,
A866,low,TBD,2023-01-01
A867,3,163.62,01/05/2023
A867,low,420.95,01/05/2023
A867,,,
A867,79,CALL,
A867,,CALL,2023-01-01
A867,,,2023-01-01
A867,,161.51,
A868,OUT OF STOCK,CALL,
A868,30,201.75,Pending
A868,86,CALL,
A868,OUT OF STOCK,CALL,2023-01-01
A869,low,CALL,2023.05.10
A869,low,TBD,2023.05.10
A869,37,,2023.05.10
A870,low,CALL,2023-01-01
A870,low,CALL,
A870,low,81.53,2023-01-01
A871,3,TBD,Pending
A871,low,CALL,2023-01-01
A871,low,TBD,
A871,OUT OF STOCK,CALL,2023.05.10
A871,OUT OF STOCK,TBD,2023.05.10
A871,OUT OF STOCK,,
A871,OUT OF STOCK,,
A872,18,CALL,2023-01-01
A872,low,TBD,Pending
A872,low,CALL,2023.05.10
A872,OUT OF STOCK,,01/05/2023
A872,13,,01/05/2023
A872,low,377.44,
A872,OUT OF STOCK,CALL,2023-01-01
A872,OUT OF STOCK,469.38,2023-01-01
A873,low,102.7,
A873,8,TBD,Pending
A873,89,TBD,Pending
A873,low,,2023-01-01
A873,92,TBD,2023.05.10
A873,,CALL,Pending
A873,low,,2023.05.10
A873,low,,01/05/2023
A873,3,CALL,
A873,19,402.43,Pending
A874,low,TBD,Pending
A874,low,208.55,
A874,low,56.51,01/05/2023
A874,OUT OF STOCK,,2023-01-01
A875,OUT OF STOCK,,
A875,OUT OF STOCK,,
A875,27,TBD,2023.05.10
A876,,424.31,2023.05.10
A876,low,TBD,01/05/2023
A876,low,135.89,01/05/2023
A877,low,100.01,2023.05.10
A877,,,2023.05.10
A877,OUT OF STOCK,,2023-01-01
A877,,252.0,2023.05.10
A877,low,,
A877,14,,01/05/2023
A877,53,CALL,2023.05.10
A877,,,2023-01-01
A878,,TBD,2023.05.10
A878,44,TBD,01/05/2023
A878,OUT OF STOCK,TBD,Pending
A878,OUT OF STOCK,TBD,2023.05.10
A878,OUT OF STOCK,CALL,2023.05.10
A878,,,2023-01-01
A878,24,TBD,01/05/2023
A878,,CALL,2023-01-01
A878,,,
A879,low,TBD,2023-01-01
A879,OUT OF STOCK,181.86,01/05/2023
A879,,,2023.05.10
A879,,,2023.05.10
A879,,306.49,2023.05.10
A880,low,,2023.05.10
A880,,TBD,2023.05.10
A880,98,TBD,2023.05.10
A881,,,01/05/2023
A881,low,CALL,2023.05.10
A881,low,48.41,
A881,low,88.07,2023.05.10
A881,OUT OF STOCK,TBD,Pending
A881,,490.16,01/05/2023
A882,OUT OF STOCK,TBD,
A882,,TBD,2023-01-01
A882,low,181.41,
A882,25,5.46,Pending
A882,,,01/05/2023
A882,37,TBD,Pending
A884,,,
A884,OUT OF STOCK,31.28,2023.05.10
A884,OUT OF STOCK,TBD,01/05/2023
A884,low,404.11,2023.05.10
A884,,TBD,
A884,16,,2023.05.10
A884,low,101.72,01/05/2023
A885,,CALL,01/05/2023
A885,OUT OF STOCK,,
A885,,TBD,2023.05.10
A885,OUT OF STOCK,172.66,2023-01-01
A887,,TBD,2023-01-01
A887,low,TBD,
A887,low,TBD,2023.05.10
A887,,344.7,2023-01-01
A888,low,,Pending
A888,OUT OF STOCK,TBD,
A888,,CALL,
A888,,TBD,
A888,,TBD,Pending
A888,,110.59,01/05/2023
A888,20,TBD,
A888,low,,2023-01-01
A889,,CALL,01/05/2023
A889,OUT OF STOCK,65.05,2023.05.10
A889,,494.14,2023-01-01
A889,OUT OF STOCK,,
A889,25,367.41,2023-01-01
A889,OUT OF STOCK,,Pending
A890,22,329.64,Pending
A890,,CALL,01/05/2023
A890,low,327.42,
A890,low,TBD,Pending
A891,45,CALL,Pending
A891,OUT OF STOCK,196.0,01/05/2023
A891,low,242.59,2023.05.10
A892,,,2023.05.10
A892,75,TBD,01/05/2023
A892,low,,Pending
A892,80,CALL,2023-01-01
A893,97,219.97,
A893,73,358.48,2023-01-01
A893,70,,Pending
A893,low,CALL,2023.05.10
A893,OUT OF STOCK,TBD,
A893,low,,2023-01-01
A893,2,TBD,01/05/2023
A893,,TBD,2023.05.10
A894,OUT OF STOCK,CALL,01/05/2023
A894,57,398.07,01/05/2023
A894,88,TBD,Pending
A894,,,
A894,low,CALL,2023-01-01
A894,OUT OF STOCK,,
A894,,CALL,01/05/2023
A894,low,TBD,2023.05.10
A895,low,,01/05/2023
A895,low,CALL,
A895,OUT OF STOCK,460.62,01/05/2023
A895,OUT OF STOCK,308.25,
A895,88,CALL,Pending
A895,47,,2023-01-01
A895,7,244.38,2023.05.10
A895,low,63.89,01/05/2023
A895,low,32.09,01/05/2023
A895,,TBD,Pending
A896,12,TBD,2023.05.10
A896,,375.07,
A897,,,
A897,37,447.28,
A897,72,257.53,
A897,67,,2023.05.10
A897,low,TBD,2023.05.10
A897,,TBD,2023-01-01
A897,OUT OF STOCK,CALL,01/05/2023
A897,59,TBD,2023.05.10
A897,7,22.52,01/05/2023
A898,,TBD,2023.05.10
A898,,CALL,Pending
A898,97,CALL,Pending
A898,low,CALL,
A898,82,,01/05/2023
A898,OUT OF STOCK,,Pending
A898,low,TBD,Pending
A899,OUT OF STOCK,CALL,Pending
A899,,TBD,2023.05.10
A899,25,378.28,2023.05.10
A899,33,CALL,01/05/2023
A899,low,TBD,01/05/2023
A899,low,TBD,Pending
A900,,,Pending
A900,low,,
A900,18,TBD,
A900,,CALL,01/05/2023
A900,,121.86,2023.05.10
A900,,34.67,
A900,OUT OF STOCK,CALL,Pending
A900,91,332.5,
A901,2,,
A901,OUT OF STOCK,,
A901,OUT OF STOCK,,Pending
A901,low,,
A901,low,CALL,2023-01-01
A901,,TBD,
A902,low,CALL,2023-01-01
A902,,243.47,Pending
A902,,454.57,2023.05.10
A902,84,,2023-01-01
A902,66,TBD,2023.05.10
A902,31,,01/05/2023
A902,low,CALL,2023-01-01
A903,,,Pending
A903,,TBD,2023-01-01
A903,low,,2023.05.10
A903,70,TBD,2023.05.10
A903,59,,2023-01-01
A903,OUT OF STOCK,300.47,2023-01-01
A903,57,438.26,2023-01-01
A903,OUT OF STOCK,,2023.05.10
A904,low,67.16,01/05/2023
A904,,74.31,Pending
A904,low,,2023-01-01
A904,,202.33,2023-01-01
A904,low,73.07,2023-01-01
A904,OUT OF STOCK,TBD,
A904,,TBD,2023-01-01
A904,low,CALL,2023-01-01
A905,2,CALL,01/05/2023
A905,low,,2023-01-01
A905,19,,01/05/2023
A905,,CALL,
A905,77,162.79,2023-01-01
A906,,TBD,Pending
A906,OUT OF STOCK,476.41,
A906,low,CALL,01/05/2023
A906,low,TBD,01/05/2023
A907,low,239.47,
A907,OUT OF STOCK,389.88,
A907,low,64.09,
A907,,413.26,2023-01-01
A907,33,,01/05/2023
A907,OUT OF STOCK,,2023.05.10
A907,low,CALL,
A908,OUT OF STOCK,TBD,2023.05.10
A908,low,CALL,
A908,low,TBD,Pending
A909,,TBD,Pending
A909,OUT OF STOCK,CALL,Pending
A909,OUT OF STOCK,22.16,
A909,low,TBD,Pending
A910,low,381.63,
A910,low,TBD,2023.05.10
A910,low,,2023.05.10
A910,OUT OF STOCK,TBD,2023-01-01
A910,OUT OF STOCK,363.6,01/05/2023
A910,low,31.73,2023.05.10
A910,12,TBD,2023-01-01
A910,54,,
A910,,393.75,Pending
A910,OUT OF STOCK,TBD,
A910,low,CALL,2023.05.10
A911,OUT OF STOCK,TBD,
A911,low,,2023-01-01
A911,57,CALL,01/05/2023
A911,low,,01/05/2023
A911,low,TBD,01/05/2023
A911,OUT OF STOCK,CALL,Pending
A911,low,CALL,2023-01-01
A911,low,,
A911,,380.46,2023.05.10
A912,61,,Pending
A912,low,TBD,2023-01-01
A912,OUT OF STOCK,,2023.05.10
A912,OUT OF STOCK,36.34,Pending
A912,,,
A912,,,Pending
A912,71,,2023-01-01
A913,OUT OF STOCK,TBD,01/05/2023
A913,low,,01/05/2023
A913,OUT OF STOCK,,2023-01-01
A913,OUT OF STOCK,CALL,2023.05.10
A913,low,,2023.05.10
A913,OUT OF STOCK,,2023-01-01
A913,24,TBD,2023-01-01
A913,77,CALL,
A914,46,TBD,Pending
A914,OUT OF STOCK,CALL,Pending
A914,OUT OF STOCK,CALL,2023-01-01
A914,,16.98,
A915,OUT OF STOCK,,Pending
A915,low,CALL,01/05/2023
A915,14,CALL,01/05/2023
A915,low,CALL,01/05/2023
A916,,CALL,2023.05.10
A916,low,96.13,Pending
A916,,CALL,Pending
A916,50,,01/05/2023
A916,,,
A916,OUT OF STOCK,TBD,Pending
A916,55,TBD,
A916,,209.96,2023.05.10
A917,,,
A917,,CALL,2023-01-01
A917,low,263.43,
A917,low,495.0,2023-01-01
A917,95,305.84,01/05/2023
A917,low,,01/05/2023
A917,,TBD,
A917,low,,Pending
A917,low,,
A918,17,TBD,2023.05.10
A918,75,TBD,Pending
A918,20,397.9,2023.05.10
A918,OUT OF STOCK,,2023-01-01
A918,14,166.25,2023-01-01
A918,28,,Pending
A919,OUT OF STOCK,455.41,2023-01-01
A919,69,199.49,2023-01-01
A919,,CALL,2023-01-01
A919,,TBD,
A920,OUT OF STOCK,,01/05/2023
A920,OUT OF STOCK,,2023.05.10
A920,,TBD,01/05/2023
A920,,116.13,01/05/2023
A921,,TBD,2023.05.10
A921,,,2023-01-01
A923,64,CALL,Pending
A923,low,CALL,2023-01-01
A923,,25.12,Pending
A923,,CALL,Pending
A923,38,,2023.05.10
A923,25,TBD,
A923,23,CALL,2023-01-01
A923,44,TBD,2023.05.10
A923,,164.31,2023.05.10
A923,OUT OF STOCK,20.69,01/05/2023
A923,OUT OF STOCK,TBD,2023.05.10
A924,,CALL,01/05/2023
A924,15,,2023-01-01
A924,low,159.98,2023-01-01
A924,4,,2023.05.10
A924,OUT OF STOCK,TBD,
A924,OUT OF STOCK,CALL,01/05/2023
A924,59,CALL,2023-01-01
A924,11,,2023-01-01
A924,,,
A924,OUT OF STOCK,443.39,01/05/2023
A925,48,CALL,2023-01-01
A925,,491.4,2023.05.10
A925,OUT OF STOCK,TBD,2023-01-01
A925,low,62.3,01/05/2023
A925,,,
A926,low,CALL,2023.05.10
A926,OUT OF STOCK,,2023.05.10
A926,low,TBD,2023-01-01
A926,,419.77,2023-01-01
A926,,,2023-01-01
